diffbaron,diffcc,diffcs,diffdmg,diffdrag,diffgold,diffkda,diffrange,diffspree,difftank,difftp,fbaron,fblood,fdrag,finhib,fturret,win
1,1753,-3,10222,4,9844,31.985714285714288,2,4,1,1,True,True,True,True,True,True
-1,99,-167,-25087,-1,-13816,-37.3,-1,-1,1,1,False,True,True,False,False,False
0,-833,23,10003,0,7138,23.833333333333336,1,1,-1,0,False,False,True,False,False,True
0,86,-90,-15291,-2,-11985,-28.714285714285715,1,-4,1,1,False,False,False,False,False,False
1,1240,-4,-13162,0,5296,4.856493506493505,-1,1,1,0,True,True,True,True,True,True
-1,-815,-118,-14667,-3,-15135,-33.748124098124094,3,-4,1,0,False,True,False,False,False,False
1,240,-7,24151,0,10067,32.97222222222222,1,4,-1,0,True,False,False,True,False,True
-2,-156,17,-23761,-1,-11341,-15.675000000000002,0,-3,0,0,False,False,True,False,False,False
0,470,108,18721,3,18186,36.01479076479077,-1,8,0,1,False,True,True,True,True,True
0,906,-106,-24046,-1,-12834,-34.773809523809526,1,-2,0,-1,False,True,False,False,False,False
-1,-315,26,-6260,-1,-5415,-9.308333333333334,0,-3,-2,-1,False,False,True,False,False,False
-1,181,-181,-21904,-3,-12961,-9.360714285714288,0,-1,0,0,False,False,False,False,False,False
0,-110,62,-299,1,9951,8.2,-1,2,0,0,False,False,True,True,True,True
1,-248,-85,-28631,0,-12637,-24.497619047619047,0,-6,-1,-1,True,False,True,False,False,False
0,351,-134,-34047,-2,-3747,2.6430735930735967,0,1,0,0,True,False,False,False,False,False
-1,597,-172,-42084,-3,-17926,-32.951190476190476,1,-6,0,0,False,False,False,False,False,False
3,-4746,81,5452,0,11101,-0.7345238095238109,1,0,-1,1,True,False,False,True,False,True
1,-1268,163,7372,1,11331,13.635714285714286,0,3,0,0,True,False,False,True,True,True
0,-552,-46,-6274,0,-12128,-52.976190476190474,-1,-3,0,1,False,False,True,False,True,False
-1,158,-104,-27748,-4,-17316,-20.996031746031747,0,-5,1,1,False,False,False,False,True,False
2,813,24,20150,4,14588,31.558441558441558,1,5,0,-1,True,False,True,True,True,True
-1,283,-42,-11309,-3,-13039,-42.8590909090909,0,-3,-1,0,False,False,False,False,True,False
0,457,-19,-8632,1,-13724,-15.025493950493953,-1,0,-1,0,False,False,True,False,True,False
1,-7685,8,42415,3,19208,52.9051282051282,1,7,1,0,True,True,True,True,True,True
1,-651,-106,7528,-1,8580,26.552380952380954,1,3,-1,-1,True,False,False,True,False,True
1,-539,101,20078,1,16434,16.673687423687422,1,3,0,0,True,False,False,True,True,True
-1,-391,-102,-10167,-2,-12256,-26.051190476190477,-1,-3,0,0,False,False,False,False,False,False
-1,110,-113,-25581,-3,-10489,-19.71666666666667,-1,1,1,0,False,True,False,False,False,False
0,-1280,-182,-27993,-3,-13035,-17.31926406926407,1,-5,-1,0,True,False,False,True,False,False
0,-345,-65,113,2,4003,27.859523809523807,0,0,0,1,False,False,True,False,False,True
1,-720,114,22498,2,13916,42.63333333333333,-1,3,0,-1,True,True,True,True,True,True
-1,1673,-138,-21053,-3,-11546,-10.686111111111112,0,1,0,-1,False,True,False,False,False,False
1,384,0,8724,2,8551,25.095238095238095,3,4,-2,1,True,False,True,True,False,True
-1,-392,-36,-44519,-3,-8736,-50.72619047619048,0,0,0,0,False,True,False,False,False,False
1,1521,-45,13005,-1,7095,16.46666666666667,0,1,1,1,True,False,False,True,False,True
0,226,173,21464,3,21120,45.15,1,5,0,-1,False,True,True,True,True,True
1,538,143,19486,1,18574,51.69047619047619,-2,4,1,0,True,False,True,True,True,True
0,-1671,89,7786,-2,1395,-1.9944444444444471,1,0,-1,0,True,False,True,False,False,True
0,604,173,12989,2,17973,32.148809523809526,2,7,0,1,False,True,True,False,True,True
0,263,134,17341,2,12923,33.6,0,3,0,0,False,True,True,False,False,True
0,-577,-225,-19725,-2,-17202,-46.233333333333334,-1,-3,0,0,False,True,False,False,False,False
0,377,-84,10631,0,-2996,-2.924819624819623,-1,3,1,-1,False,False,False,True,True,False
1,-262,-11,11153,2,8847,45.02619047619048,-1,1,2,0,True,True,True,False,False,True
-1,-706,-156,-37560,-1,-15380,-35.86904761904762,1,-1,1,-1,False,False,True,False,False,False
-1,-585,-260,-48578,2,-22451,-32.798809523809524,0,-3,1,0,False,False,True,False,False,False
0,311,-125,-9615,-2,-8545,-9.333333333333334,1,-2,-1,1,False,True,False,False,False,False
-1,838,-98,-21976,-4,-8746,-7.824206349206349,1,-1,2,0,False,False,False,False,False,False
-1,-4803,-126,-30168,4,-14254,-10.785531135531134,-1,-6,0,0,False,False,True,False,False,False
-1,-393,-73,23651,1,7437,14.861904761904762,2,4,-1,1,False,True,True,True,True,True
0,701,156,19576,0,16643,39.21666666666666,1,6,-1,-1,False,False,False,True,True,True
0,1209,101,6382,0,10034,27.683333333333337,-1,0,0,1,False,True,False,False,True,True
-1,-1259,-33,-23257,0,-10575,-11.858333333333333,1,-6,0,-1,False,True,False,False,False,False
0,732,68,1039,2,5919,16.29563492063492,-1,1,-1,0,False,True,True,True,False,True
-1,-2581,-88,-58790,0,-6763,-6.241744366744367,0,-3,0,0,False,False,False,True,False,True
-2,521,96,-7937,-3,-14549,-35.492063492063494,0,-1,0,-1,False,False,False,False,False,False
-1,4662,-171,-23482,-2,-21429,-51.122727272727275,-1,-5,0,0,False,False,False,False,False,False
1,167,131,4387,-1,14911,22.81111111111111,-1,4,-1,0,True,True,False,True,True,True
-1,602,-26,-23873,0,-15500,-27.904761904761898,0,-7,-1,0,False,False,True,False,False,False
-1,-969,-170,-12364,0,-10488,-26.35,0,-1,-1,-1,False,False,False,False,False,False
1,-1001,61,28525,2,13775,31.047619047619047,-1,6,-1,-1,True,True,True,True,True,True
-1,415,-151,-10233,1,-14542,-23.45509768009768,1,-3,-1,0,False,False,True,False,True,False
0,1767,-76,-7538,-1,-7315,-19.0,0,-2,0,-1,False,False,False,False,False,False
-2,1214,152,-29883,-4,-9256,-23.551082251082253,-2,-8,0,-2,False,True,False,True,True,False
-2,5727,7,-47527,-1,-8133,-15.104112554112557,-2,-2,1,0,False,True,False,False,False,False
-1,54,-151,-10138,0,-10002,-30.60714285714286,0,-4,0,0,False,False,True,False,True,False
-1,-1689,-10,24502,1,9016,22.396031746031746,2,3,0,-1,False,True,True,True,True,True
-1,1306,-236,-27410,-3,-15871,-17.229120879120877,1,-2,0,1,False,False,False,False,False,False
1,149,137,-52504,0,-6366,-37.51150793650794,-2,-7,2,-1,True,True,True,False,True,False
-1,1064,-42,-1654,-2,-5089,-5.333333333333332,1,-1,1,0,False,True,True,False,False,False
1,886,-114,-17382,-1,-1881,9.340476190476192,0,-1,0,-1,True,False,False,False,False,False
0,-20,-185,-29291,0,-11252,-4.267243867243867,0,-1,0,-1,False,True,True,False,False,False
1,-899,112,13608,-1,9825,19.133333333333333,-2,0,2,0,True,True,True,True,False,True
-1,-171,10,-4209,0,-1911,-1.5670634920634914,-1,-1,1,0,False,True,False,False,False,False
2,348,223,21974,1,21743,37.910714285714285,-1,5,0,2,True,True,False,True,True,True
-2,-148,-152,-57143,-2,-19069,-15.445634920634918,0,0,-2,-1,False,True,False,False,True,False
0,1029,15,18566,1,13912,56.96666666666667,-1,4,-1,0,False,True,True,False,True,True
0,168,-57,-9081,-2,-12087,-38.416666666666664,1,-2,0,-1,False,False,False,False,False,False
-2,1536,12,-5206,-2,2084,4.700396825396826,-2,5,2,0,False,True,True,False,True,False
-1,219,139,-18294,-3,-3835,-10.325000000000003,-1,-2,0,0,False,True,False,True,False,False
-2,65,-58,14416,0,-2065,4.385980685980687,-1,0,2,0,False,False,True,True,False,True
-2,849,-50,42717,1,-11036,-10.86513764013764,0,-2,0,0,False,True,True,True,True,True
1,-1273,-111,4392,-1,4848,26.030952380952385,1,2,-1,-1,True,False,False,True,False,True
0,362,-142,-23920,-1,-1631,4.600577200577199,1,2,-1,-1,True,False,False,True,True,False
1,779,7,40560,1,14907,24.33888888888888,2,7,-1,0,True,True,True,True,True,True
0,526,185,14268,1,14843,32.38333333333333,1,1,1,1,False,True,True,True,True,True
-2,-622,-43,-19989,-4,-9615,-7.161471861471863,0,1,-1,0,False,False,False,False,True,False
1,-572,109,27023,2,17620,44.30844155844156,-2,5,1,0,True,False,True,True,True,True
-1,-1526,-221,-2902,1,-15526,-21.966666666666665,0,-6,0,0,False,False,True,False,False,False
0,-578,-90,-32605,-2,-15047,-52.76190476190476,-1,-5,0,1,False,False,False,False,False,False
-1,2010,106,9957,1,12435,32.54545454545454,-3,3,1,0,False,True,True,True,True,True
0,-1236,-40,-27400,-1,-8446,-31.616666666666664,1,-4,-1,0,False,True,False,False,True,False
0,95,-132,-16497,-2,-12104,-26.878571428571426,0,-2,1,1,False,True,False,False,False,False
3,1188,-96,-32206,1,1451,-7.302777777777775,-2,-3,1,0,True,True,True,True,True,False
-1,1195,-270,-6834,-2,-13868,-16.041666666666668,-1,-2,1,0,False,False,False,True,True,False
-1,1401,-28,-13264,-3,-14960,-57.9611111111111,-1,-3,0,0,False,True,False,False,False,False
-1,-1992,105,6147,2,450,4.661688311688309,0,2,-2,0,False,True,False,False,True,True
0,227,64,-23772,-3,-10357,-9.916666666666668,-1,-4,2,1,True,False,True,False,False,False
1,793,9,35264,-1,4393,4.1460317460317455,-2,2,0,0,True,False,True,True,False,True
-1,-556,3,-34930,-3,-8422,-5.005303030303029,0,3,0,1,False,True,False,False,False,False
-2,1049,-159,-19704,-4,-17603,-40.93809523809524,0,-3,0,1,False,False,False,False,False,False
1,-1308,33,17832,-1,6473,7.490079365079367,2,1,0,1,True,True,False,True,True,True
1,500,-80,3303,-3,-9054,-12.890079365079364,0,-6,0,0,True,False,False,False,False,False
-1,972,93,3187,0,-2828,-2.1380952380952394,-1,2,0,0,False,False,False,False,True,False
1,-749,21,12847,2,12656,20.607142857142858,0,3,0,-1,True,True,True,False,True,True
0,462,194,13758,1,11692,18.416666666666664,1,1,-1,0,False,False,True,True,True,True
-2,-9,-140,11607,-2,-12372,-12.036904761904765,3,0,-2,1,False,False,False,False,False,False
1,-77,-48,27603,0,2612,-1.2412698412698404,0,1,-1,0,True,True,False,True,True,True
-4,-649,-37,35774,-3,-13000,-2.0749999999999993,2,-1,-2,0,False,False,True,False,False,False
1,3598,63,-632,-3,966,-15.465079365079365,0,-3,-1,0,True,True,True,True,True,True
1,-101,30,30374,3,16627,49.02857142857144,2,4,-2,0,True,True,True,True,False,True
-2,34,80,-6131,-1,5140,19.711111111111112,1,-4,-1,0,False,True,False,False,False,True
-2,-723,-54,-14499,-4,-13823,-2.346031746031745,2,-3,0,1,False,False,False,False,False,False
0,223,-116,-14856,-2,-12285,-20.958333333333332,2,-7,0,0,False,False,False,False,False,False
1,-799,138,12241,0,16621,61.102272727272734,1,5,-1,0,True,True,False,True,True,True
0,994,-22,33147,2,6597,23.68452380952381,0,4,0,0,False,True,True,True,True,True
0,-403,-212,-49488,-1,-13192,-34.40512265512265,1,-1,0,0,True,True,False,False,False,False
-1,-135,-127,-39657,-2,-16500,-26.97857142857143,-1,-3,1,-1,False,True,False,False,False,False
0,-392,-137,-9335,-1,-8083,-17.166666666666664,2,-2,0,1,False,True,False,False,False,False
0,769,41,9759,2,10905,44.099999999999994,-1,5,2,1,False,True,True,False,True,True
0,711,128,13590,0,16428,37.86666666666666,1,6,-1,0,False,False,False,True,True,True
-1,-1475,-36,-24698,2,-12514,-32.27619047619048,1,1,0,-1,False,True,True,False,False,False
-1,675,160,21142,3,6565,5.267857142857141,-2,1,0,1,False,False,True,True,True,True
-1,-183,-165,-29465,-2,-12717,-9.47142857142857,0,-2,-1,1,False,True,False,False,True,False
0,90,-15,-14049,2,4408,6.377777777777776,0,1,0,0,True,True,True,True,False,True
0,178,-122,-10352,-2,-13523,-25.983333333333334,0,-3,1,-1,False,False,False,False,False,False
-2,-518,4,-7699,-1,-7408,-4.93452380952381,2,2,-1,-1,False,False,False,False,False,False
0,447,40,-1220,0,-6172,-20.6,-1,-1,0,0,False,False,False,False,False,False
0,-492,81,14075,2,13962,36.76666666666667,0,4,-1,0,False,False,True,False,True,True
-2,1132,-228,-11376,1,-9422,-1.7285714285714278,1,1,-1,0,False,False,True,False,True,False
1,-727,13,-370,-1,7263,8.648015873015872,0,-1,-1,0,True,True,True,True,True,True
0,-99,69,-13680,-1,-4791,-7.661904761904761,-1,1,2,0,False,False,False,False,False,False
-1,-116,13,-21720,-3,-10134,-44.166666666666664,-3,2,1,1,False,False,False,False,False,False
1,1412,6,27106,3,13336,27.32500000000001,-1,1,1,1,True,False,True,True,True,True
-1,207,-76,9977,-1,-6371,-19.25,1,-1,-1,1,False,True,True,False,True,False
0,-753,76,20302,2,7037,27.71666666666667,1,3,-1,-1,False,True,True,False,True,True
-1,-2154,-142,-11593,-2,-13736,-11.88888888888889,1,-4,0,-1,False,False,False,False,False,False
2,-2486,-112,-18733,-3,-5731,-10.967857142857145,3,-1,-1,1,True,False,False,False,False,False
0,-939,-155,-14288,-1,-18886,-28.840909090909093,1,-4,0,0,False,False,True,False,True,False
0,-114,29,11227,3,5168,3.1686147186147178,-1,1,0,0,False,False,True,True,True,True
0,-1925,-123,-12896,-1,-13140,-53.4,0,-3,-1,1,False,True,False,False,False,False
0,-3739,13,-175,2,-2377,-9.178069153069151,-1,-6,-2,0,True,True,True,True,True,False
-1,165,76,20985,-3,3419,-1.1369047619047628,1,1,-2,-1,False,True,False,True,False,True
0,636,72,10400,0,7549,14.708333333333334,-1,4,-1,0,False,True,False,True,True,True
0,507,-161,-15854,-1,-15717,-32.81428571428572,1,-6,0,1,False,False,False,False,False,False
0,3,66,6650,0,7737,15.333333333333334,1,4,-1,1,False,False,False,True,True,True
-1,113,-101,-13356,-2,-15276,-21.904761904761905,-1,-3,1,0,False,True,False,False,False,False
1,1570,56,16917,2,10828,22.815873015873017,1,2,0,0,True,False,False,True,False,True
-1,769,-91,-22149,-2,-11676,-10.500000000000002,0,-3,1,-1,False,False,False,False,False,False
0,78,24,11874,2,9029,49.083333333333336,2,3,-2,1,False,True,True,False,False,True
-1,962,8,-19462,-2,-1248,3.048412698412699,0,-2,0,0,False,False,False,False,False,False
0,-435,131,11379,1,7529,21.633333333333333,-1,3,1,-1,False,True,True,False,True,True
2,-5084,-23,42675,0,12404,31.234126984126984,1,3,-1,0,True,False,False,True,False,True
-1,24,-130,-43236,-2,-20267,-21.874725274725275,0,-6,-1,0,False,True,False,False,False,False
0,-135,-45,-9633,-1,-8446,-13.133333333333336,0,-1,0,0,False,False,False,False,False,False
-1,840,-96,-31716,-1,-17292,-28.173809523809524,1,-3,-1,1,False,False,False,False,False,False
-1,-228,100,18848,2,10930,40.31666666666666,-1,3,1,-1,False,False,True,True,True,True
2,814,19,43429,2,15280,22.83531746031746,0,5,0,-1,True,True,True,True,True,True
1,1344,-38,-22217,4,-5443,-7.640626040626042,1,-4,-1,0,False,True,True,False,True,False
0,-87,-216,-17201,-2,-16743,-45.61666666666667,1,-5,2,0,False,False,False,False,False,False
1,399,-76,12458,-2,8051,18.930616605616606,-1,1,-1,0,True,False,False,True,True,True
-2,-1098,-93,-7111,0,-17211,-42.50595238095238,1,-5,0,1,False,False,True,False,False,False
0,122,124,15653,2,15762,57.68412698412699,1,4,1,1,False,True,True,True,True,True
0,142,-132,-45181,-3,-13715,-28.97301587301588,-1,-3,-1,-1,False,True,False,False,False,False
-1,-642,-44,-15478,-3,-6556,-6.716666666666667,0,-2,0,1,False,False,False,True,False,False
0,-1225,-88,-14672,-1,-6781,-9.03293650793651,-1,0,0,-2,True,True,False,True,False,False
2,1211,-52,9989,-2,948,4.883621933621933,-1,2,0,0,True,True,False,True,True,False
-1,203,-138,-22528,-3,-15011,-15.036111111111111,-1,-5,1,1,False,False,False,False,False,False
-1,-139,-31,-40692,-2,-15210,-18.613347763347765,-1,-5,-1,1,False,False,True,False,True,False
1,-317,100,28789,-3,9630,10.82142857142857,2,1,-1,1,True,True,False,True,True,True
1,-1237,104,19108,1,13744,21.865079365079364,1,6,0,1,True,True,True,True,False,True
0,1289,93,23954,1,17266,52.69047619047619,0,5,-1,0,False,True,True,True,True,True
0,34,-22,-18299,-1,-9988,-41.635714285714286,-1,-5,-1,0,False,False,False,False,False,False
0,-471,-116,-15148,-2,-11763,-38.083333333333336,0,-6,2,1,False,False,False,False,True,False
1,632,64,32350,0,15588,29.62391774891775,2,6,1,-1,True,False,False,True,True,True
-1,171,52,38645,1,10256,39.28134920634921,0,4,1,0,False,True,True,True,True,True
1,-449,74,24906,2,15459,36.85000000000001,-1,2,0,1,True,True,True,True,False,True
-1,-302,-157,-30223,-3,-20105,-35.363095238095234,0,-5,2,1,False,True,False,False,True,False
0,183,37,11007,0,6265,24.65,0,2,0,0,False,True,False,False,True,True
1,816,164,40198,2,13875,5.480519480519481,2,3,-1,0,True,False,True,True,False,True
1,13886,98,30308,2,14431,24.67925407925408,-1,1,-1,-1,True,True,False,True,False,True
-1,-157,-147,4381,-3,-13964,-22.529761904761905,1,-3,-2,0,False,True,False,False,True,False
-1,-986,10,-15969,-3,-13606,-58.826190476190476,0,0,0,0,False,False,False,False,True,False
1,964,-232,-43251,-3,-11839,-17.697222222222223,1,-5,-1,0,True,False,False,False,False,False
0,1363,240,17362,-3,12183,10.509956709956711,0,2,0,0,False,True,False,False,False,True
0,-216,-56,-11851,-2,-7199,-22.041666666666664,0,-3,1,0,False,False,False,False,True,False
-1,-421,-36,-22063,-2,-11338,-43.05,-1,-3,0,0,False,True,False,False,False,False
0,-749,-27,-5380,0,-6479,-22.75,2,-3,1,-1,False,False,False,False,False,False
0,-574,-242,-11730,-1,-12511,-16.309523809523807,-1,-2,0,0,False,False,False,False,False,False
1,-465,-123,-11388,1,-5727,-12.349999999999998,1,-6,-1,0,True,False,True,False,False,False
2,-552,192,32768,3,21177,53.93333333333333,0,4,0,1,True,False,True,True,False,True
0,-505,-97,-9762,0,-9130,-22.5,-1,-3,0,1,False,False,False,False,False,False
1,2018,101,24623,2,14112,29.519444444444442,1,5,-1,1,True,True,True,True,False,True
0,1145,110,19074,2,9748,37.349999999999994,-1,4,1,0,False,False,True,True,False,True
1,983,-51,32835,0,10360,18.303030303030305,0,5,-1,-1,True,True,False,True,False,True
-1,-122,215,11375,0,10727,24.30549450549451,0,4,1,0,False,True,False,True,False,True
-1,951,-114,-14534,-3,-12232,-25.3,-1,-2,1,1,False,False,False,False,False,False
1,3418,83,10766,2,14835,45.333333333333336,1,2,-1,-1,True,True,True,True,True,True
-1,1484,-112,-25506,-2,-16157,-26.58809523809524,1,-7,-2,-1,False,False,False,False,False,False
-1,-313,-65,-11712,-2,-5728,-9.164285714285715,1,-3,0,0,False,True,False,False,True,False
0,1901,-75,-2793,1,-8454,-15.942424242424245,2,-3,-1,1,False,False,False,False,False,False
0,-2746,-115,-27646,0,-13335,-34.083333333333336,-1,-3,-1,0,False,False,True,False,True,False
0,820,-1,6743,2,5416,13.633333333333338,3,2,0,-1,False,False,True,False,True,True
-1,-363,-213,-32462,-2,-17666,-9.73543956043956,0,-3,1,0,False,False,True,False,False,False
-2,-1289,-139,-29808,3,-13518,-18.818686868686868,-1,-6,1,0,False,True,True,True,True,False
0,-967,-135,-3130,-3,-6693,-4.251190476190475,2,-4,-2,0,False,True,False,False,False,False
1,1064,51,28320,1,13673,30.208333333333336,-1,0,0,-1,True,False,False,True,True,True
-1,63,-27,-10105,-3,-13064,-21.154761904761905,-1,-5,-1,0,False,False,False,False,False,False
1,1456,13,17988,0,10642,32.0,0,5,-1,1,True,True,False,True,False,True
1,93,24,-6205,1,9801,17.517857142857142,-1,1,1,-1,True,False,True,True,False,True
1,-858,111,21094,1,14230,26.728571428571428,-1,0,1,0,True,True,True,True,True,True
-1,224,-59,-15898,0,-13140,-45.725,1,-3,-1,-1,False,False,True,False,False,False
0,8105,-5,12074,2,7339,28.321428571428577,-2,4,1,0,False,True,True,True,True,True
0,-173,-103,6750,2,3136,32.93333333333333,-2,1,1,1,False,True,True,False,True,True
-1,-682,-14,-23024,0,-14192,-37.08928571428572,-1,-2,1,0,False,True,True,False,True,False
0,659,136,21828,1,13981,22.84166666666667,0,2,-1,-1,False,False,True,True,True,True
-1,-648,-139,-18176,-2,-16431,-27.6,0,-5,2,0,False,False,False,False,False,False
-1,1500,23,6606,-3,-3880,-0.9916666666666636,1,-3,1,-1,False,False,False,False,True,False
0,-206,-163,-19121,0,-15099,-31.36111111111111,0,-6,0,-1,False,True,True,False,False,False
-1,-639,-173,-32775,0,-15614,-19.04004329004329,1,-5,-1,0,False,False,True,False,True,False
-1,1009,-62,1732,0,-8710,-4.850000000000001,2,-1,-2,0,False,True,True,False,True,False
0,-406,-83,-11719,-3,-5810,-14.407936507936506,-1,-2,1,1,False,False,False,False,False,False
-2,-1097,68,-23907,-2,-8947,-17.29047619047619,1,-3,0,0,False,False,False,False,True,False
0,397,-122,-25312,-2,-11288,-16.78333333333333,1,-2,0,-1,False,True,False,False,False,False
-2,253,-36,-129,-1,-6685,-7.75436507936508,-1,2,1,0,False,False,True,True,False,True
1,1498,135,26251,4,20868,39.732142857142854,0,4,0,0,True,True,True,True,True,True
0,195,-138,-25056,-1,-15023,-18.919047619047618,-1,-6,1,1,False,False,True,False,True,False
1,839,206,31143,1,20692,18.054495504495502,0,6,0,-1,True,False,True,True,True,True
-1,-333,-29,-13945,-2,-10848,-28.75,0,-3,-2,0,False,True,False,False,False,False
-1,-170,-41,-4537,-2,-12051,-11.935714285714285,0,-1,0,0,False,True,False,False,False,False
2,1024,-83,9572,1,4411,4.49404761904762,0,1,1,1,True,False,True,True,False,True
-1,402,-128,-41926,-3,-16086,-12.485714285714291,1,-1,-1,1,False,False,False,False,False,False
-2,-861,66,19408,0,3852,0.9380952380952365,-1,-2,0,-1,False,True,False,False,True,True
2,-2855,338,36327,-1,20484,21.4265873015873,-2,5,0,1,True,False,False,True,True,True
1,1568,103,35228,3,15791,25.508333333333336,2,3,-1,0,True,False,True,True,True,True
1,1165,39,37955,1,14990,59.259523809523806,0,5,-2,-1,True,True,False,True,True,True
-1,-1114,-94,-13040,-3,-12968,-31.366666666666667,-2,-4,0,0,False,True,False,False,True,False
1,116,112,11853,0,12270,27.490476190476187,-1,6,1,0,True,False,False,True,True,True
1,1347,-34,33989,-1,5377,-0.4642857142857135,1,1,1,1,True,True,False,True,False,True
-1,4017,6,-12419,-5,-9611,-17.142857142857146,1,0,-1,-1,False,True,False,False,True,False
1,718,31,5850,2,12077,20.954761904761906,0,2,1,0,True,True,False,True,False,True
-1,-676,-6,-6009,-3,-4673,-4.833333333333336,3,2,0,0,False,True,False,True,False,False
1,-586,-18,-6692,2,7597,6.147619047619045,2,2,-2,0,True,True,True,True,True,True
0,-7811,-33,-2053,-3,-9689,-31.833333333333336,-1,-3,-1,0,False,False,False,False,True,False
0,-537,-69,-7514,-1,-8131,-14.333333333333334,0,-1,0,2,False,False,False,False,False,False
-1,-1254,-116,-4877,-4,-14741,-12.51212121212121,-1,-2,0,0,False,False,False,False,True,False
1,549,2,-921,0,8458,34.16666666666667,-1,2,1,1,True,False,False,True,False,True
1,-483,99,-2528,1,8655,7.933333333333335,0,1,-1,0,True,True,True,True,True,True
-1,355,-127,-4328,-2,-11395,-28.815476190476183,1,0,0,0,False,False,False,False,False,False
-1,-2207,-4,12755,3,-9372,-15.385714285714288,3,-1,-3,-1,False,False,True,False,False,False
0,197,67,16589,1,11359,14.028571428571425,0,2,0,0,False,True,True,False,True,True
0,-574,142,-5882,2,101,-16.788850038850036,0,-7,1,2,True,True,True,False,True,False
-2,952,115,20197,-2,-6070,-11.117135642135644,0,-7,-2,0,False,False,True,False,True,False
-1,693,-13,-14771,-2,-9448,-20.855555555555554,-2,-3,0,0,False,False,False,False,False,False
0,728,73,2308,0,6390,7.666666666666666,1,3,1,0,False,True,False,True,True,True
-1,-501,-190,-21974,-2,-18499,-20.472027972027973,1,-4,-1,-1,False,True,False,False,False,False
0,495,27,4775,1,9793,47.5,1,2,1,0,False,True,True,True,False,True
-1,-228,-73,-12320,-1,-16141,-23.46825396825397,-1,-3,1,0,False,False,True,False,False,False
-1,-58,13,-17176,4,-4472,-14.78174603174603,1,-1,-1,0,False,False,True,False,False,False
1,161,193,22397,3,18184,9.322619047619046,0,4,1,-1,True,False,True,True,False,True
-1,1146,-218,-15484,-4,-17368,-14.263961038961039,1,-7,1,0,False,True,False,False,False,False
1,-412,-80,16394,1,11174,18.14761904761904,0,4,0,-1,True,True,True,True,False,True
2,230,84,30779,4,11436,17.379761904761907,-1,4,1,0,True,True,True,True,True,True
-3,-919,34,37432,1,-11670,-11.117857142857138,0,-4,-1,-1,False,True,True,False,False,False
-2,-573,-58,19408,1,-9048,-2.273809523809522,3,-1,-1,-1,False,True,False,False,False,False
-1,1848,-233,7645,0,-14200,-18.67128427128427,-1,0,0,0,False,True,True,True,True,False
0,-819,-71,12964,-5,1143,1.5004162504162508,0,-2,0,0,True,True,False,True,False,False
1,319,151,25488,2,11029,14.38333333333333,-1,1,-1,0,True,False,False,True,True,True
-1,195,-88,-35762,3,-19057,-46.766666666666666,-2,-5,0,-1,False,False,True,False,False,False
-2,1776,9,-12057,-2,-12696,-11.130303030303033,-3,-2,-1,0,False,True,True,False,True,False
0,-26,34,17333,1,10380,23.2,0,2,1,-1,False,False,True,True,True,True
0,1682,27,12678,-1,9519,17.573593073593074,1,0,1,0,True,False,True,True,False,True
0,-1276,-20,-8918,-1,-9603,-37.416666666666664,0,-3,1,1,False,False,False,False,False,False
1,-1114,-28,-22557,-1,-3968,-12.213961038961038,1,-1,0,0,True,False,True,False,True,False
1,2535,-4,31353,4,10903,37.311904761904756,-1,0,1,1,True,False,True,True,False,True
-1,-540,139,-65039,0,-4522,-17.91984126984127,-2,-1,2,0,False,True,True,False,True,False
1,1648,-145,14382,-1,799,5.750000000000002,1,0,0,0,True,True,True,False,True,True
0,132,139,-45750,3,6190,-7.422619047619051,-2,3,2,-1,False,False,True,False,True,True
0,-491,23,34394,3,13227,20.1737012987013,2,5,0,0,False,False,True,True,False,True
0,-557,124,26737,3,13373,18.438564213564216,-1,3,0,0,False,True,True,True,False,True
-2,15751,70,-24539,-3,-11085,-13.316558441558442,-1,-2,-1,1,False,True,False,False,True,False
1,253,-18,21271,-2,14049,30.407539682539685,2,6,-1,1,True,False,False,True,False,True
0,88,246,21703,1,15393,27.23809523809524,1,4,0,0,False,False,True,True,True,True
-1,130,76,23672,1,14409,18.55,1,10,2,0,False,True,False,True,False,True
1,469,161,28987,-2,18052,16.414285714285715,0,2,0,0,True,True,False,True,True,True
1,-452,-9,3576,1,13240,24.138095238095236,0,2,0,0,True,True,False,True,True,True
0,-510,-204,-38264,-1,-19979,-53.023809523809526,-2,-6,1,0,False,True,False,False,False,False
2,826,79,38919,1,15420,20.661507936507935,1,5,0,0,True,True,False,True,True,True
1,923,40,9786,2,14433,27.422619047619044,0,1,2,0,True,True,True,True,False,True
0,-58,-202,-22398,-2,-17349,-53.339285714285715,0,-4,0,0,False,False,False,False,False,False
2,-66,34,-14852,1,2177,-10.659632034632038,0,-2,0,0,True,True,True,True,False,False
-1,146,-239,-23305,-3,-12457,-6.476190476190476,-1,-4,0,0,False,False,False,False,True,False
0,685,122,5079,-2,11445,11.919047619047618,-2,4,1,1,False,True,False,False,True,True
1,579,-35,13409,1,11634,37.55952380952381,0,3,-1,-1,True,False,False,True,True,True
1,531,-78,20735,1,-2451,0.21114996114996032,0,-1,1,0,True,True,True,True,False,False
-1,-1036,-106,-13657,-2,-11616,-12.23214285714286,0,-1,0,0,False,True,False,False,False,False
-1,4847,-7,-6255,-3,-12188,-12.690151515151516,-1,-1,0,-1,True,True,True,False,True,False
